customer_id,tier,relationship_start,preferred_channel,is_active,age,region
1578,Silver,2022-03-13,Email,False,44,Others
1579,Silver,2022-06-21,Email,False,58,Others
1580,Bronze,2023-08-29,WhatsApp,True,38,Johor
1581,Bronze,2023-02-23,WhatsApp,True,47,Johor
1582,Bronze,2023-08-29,Email,True,29,Others
1583,Bronze,2023-08-04,WhatsApp,True,52,Sabah/Sarawak
1584,Silver,2024-08-07,Email,True,63,Johor
1585,Bronze,2023-06-28,Email,False,27,Sabah/Sarawak
1586,Bronze,2023-02-10,WhatsApp,False,39,Penang
1587,Silver,2022-10-11,Email,True,63,Johor
1588,Bronze,2022-09-13,Email,True,54,KL/Selangor
1589,Silver,2024-01-26,App Push,True,42,KL/Selangor
1590,Gold,2022-01-13,Email,True,46,Johor
1591,Silver,2023-07-29,Email,True,22,KL/Selangor
1592,Bronze,2024-06-11,App Push,False,56,Others
1593,Silver,2022-02-24,Email,True,54,Johor
1594,Silver,2024-03-21,Email,True,30,Johor
1595,Silver,2022-08-12,Email,True,66,KL/Selangor
1596,Silver,2024-03-31,App Push,True,52,KL/Selangor
1597,Gold,2024-04-08,WhatsApp,False,56,Others
1598,Bronze,2022-03-09,Email,True,43,KL/Selangor
1599,Bronze,2023-07-23,WhatsApp,True,64,KL/Selangor
1600,Bronze,2024-05-06,WhatsApp,False,62,Others
1601,Bronze,2024-08-30,Email,True,34,Sabah/Sarawak
1602,Bronze,2022-09-12,WhatsApp,False,61,Others
1603,Silver,2023-04-28,WhatsApp,True,56,KL/Selangor
1604,Gold,2022-07-16,Email,True,27,KL/Selangor
1605,Bronze,2024-02-13,Email,True,42,Penang
1606,Gold,2023-06-24,Email,True,46,KL/Selangor
1607,Bronze,2022-11-25,Email,True,55,Penang
1608,Bronze,2022-12-25,WhatsApp,True,37,Others
1609,Silver,2023-07-16,Email,True,25,Johor
1610,Bronze,2022-01-06,Email,False,40,KL/Selangor
1611,Silver,2023-08-09,App Push,True,64,Johor
1612,Bronze,2023-07-18,Email,True,40,Others
1613,Gold,2023-02-24,Email,True,33,Others
1614,Bronze,2024-03-04,Email,True,62,KL/Selangor
1615,Bronze,2023-12-08,App Push,True,40,KL/Selangor
1616,Silver,2024-02-08,WhatsApp,True,23,Others
1617,Bronze,2022-11-06,Email,True,52,Others
1618,Silver,2024-07-05,Email,False,69,Others
1619,Silver,2023-04-24,Email,True,51,Johor
1620,Silver,2023-12-19,WhatsApp,False,56,Johor
1621,Gold,2023-09-16,WhatsApp,True,45,Others
1622,Bronze,2022-01-27,App Push,True,43,KL/Selangor
1623,Bronze,2022-08-02,Email,True,61,Sabah/Sarawak
1624,Bronze,2022-03-31,WhatsApp,True,62,Johor
1625,Silver,2022-01-12,Email,True,66,Others
1626,Silver,2024-01-21,WhatsApp,True,30,KL/Selangor
1627,Silver,2023-07-07,Email,False,34,Johor
1628,Bronze,2023-05-04,App Push,True,34,KL/Selangor
1629,Silver,2023-12-15,WhatsApp,True,69,Johor
1630,Silver,2024-05-30,WhatsApp,True,42,KL/Selangor
1631,Bronze,2024-08-09,App Push,False,24,KL/Selangor
1632,Silver,2023-12-31,Email,True,59,Penang
1633,Gold,2024-09-24,App Push,True,54,Others
1634,Bronze,2022-08-26,Email,True,47,Penang
1635,Silver,2024-07-21,Email,True,60,Johor
1636,Bronze,2022-06-25,Email,True,29,Johor
1637,Gold,2023-01-31,WhatsApp,True,27,Johor
1638,Bronze,2024-07-22,Email,True,53,KL/Selangor
1639,Bronze,2024-05-31,App Push,True,49,KL/Selangor
1640,Bronze,2023-11-05,WhatsApp,True,57,Sabah/Sarawak
1641,Silver,2024-06-17,WhatsApp,False,38,Penang
1642,Gold,2023-10-19,WhatsApp,False,49,KL/Selangor
1643,Bronze,2023-07-31,App Push,True,57,Penang
1644,Gold,2023-07-12,Email,False,26,Sabah/Sarawak
1645,Gold,2023-12-03,Email,False,67,Sabah/Sarawak
1646,Bronze,2023-02-17,Email,True,60,Others
1647,Gold,2023-06-28,Email,True,55,Penang
1648,Gold,2024-02-22,App Push,True,52,Sabah/Sarawak
1649,Gold,2022-10-16,Email,True,67,Johor
1650,Bronze,2022-06-24,WhatsApp,True,54,KL/Selangor
1651,Silver,2023-01-11,Email,False,64,Others
1652,Bronze,2022-02-22,Email,False,26,Others
1653,Silver,2023-08-14,App Push,True,57,Johor
1654,Bronze,2024-01-11,App Push,True,44,Penang
1655,Bronze,2022-08-08,App Push,False,24,Johor
1656,Bronze,2023-04-03,Email,True,68,Johor
1657,Bronze,2023-07-06,App Push,True,35,Others
1658,Bronze,2024-05-06,Email,True,68,Sabah/Sarawak
1659,Silver,2024-01-19,App Push,True,43,KL/Selangor
1660,Bronze,2023-03-31,App Push,False,63,Others
1661,Bronze,2024-07-29,WhatsApp,True,36,KL/Selangor
1662,Bronze,2024-08-20,Email,True,60,Penang
1663,Silver,2022-11-20,WhatsApp,True,65,Others
1664,Bronze,2024-09-13,Email,True,59,KL/Selangor
1665,Silver,2023-11-27,App Push,False,59,Johor
1666,Bronze,2024-05-12,Email,True,39,Penang
1667,Silver,2024-05-16,Email,True,46,Johor
1668,Bronze,2023-05-18,App Push,True,63,Johor
1669,Gold,2022-01-06,Email,True,64,Johor
1670,Bronze,2024-04-14,App Push,True,32,Johor
1671,Gold,2022-03-26,Email,False,39,Others
1672,Bronze,2023-05-06,Email,False,31,Others
1673,Silver,2022-07-26,WhatsApp,True,50,Johor
1674,Bronze,2023-11-11,WhatsApp,False,28,Others
1675,Gold,2023-06-14,Email,False,56,Others
1676,Gold,2023-10-24,Email,False,22,Penang
1677,Bronze,2022-03-02,App Push,True,59,Others
1678,Silver,2024-08-09,App Push,True,54,Johor
1679,Bronze,2023-12-13,Email,True,68,KL/Selangor
1680,Silver,2024-04-10,WhatsApp,True,34,KL/Selangor
1681,Gold,2022-12-26,WhatsApp,True,57,KL/Selangor
1682,Gold,2023-05-15,Email,True,42,Penang
1683,Bronze,2022-06-16,App Push,True,39,Others
1684,Bronze,2022-09-22,WhatsApp,True,56,KL/Selangor
1685,Silver,2023-08-05,Email,True,39,KL/Selangor
1686,Silver,2023-11-18,Email,True,55,KL/Selangor
1687,Bronze,2023-04-30,WhatsApp,True,57,Sabah/Sarawak
1688,Gold,2023-11-29,Email,True,42,KL/Selangor
1689,Bronze,2022-07-27,Email,True,21,KL/Selangor
1690,Bronze,2023-11-28,App Push,True,45,KL/Selangor
1691,Bronze,2022-12-15,Email,True,21,Sabah/Sarawak
1692,Silver,2023-05-26,WhatsApp,False,64,Johor
1693,Silver,2022-04-24,Email,True,54,Others
1694,Gold,2023-09-28,App Push,True,21,Johor
1695,Bronze,2023-02-19,App Push,True,26,Penang
1696,Gold,2023-05-09,Email,True,62,KL/Selangor
1697,Bronze,2023-07-20,App Push,True,35,Others
1698,Bronze,2023-11-10,WhatsApp,True,66,Penang
1699,Bronze,2024-08-18,WhatsApp,False,69,KL/Selangor
1700,Gold,2022-07-08,Email,True,52,KL/Selangor
1701,Bronze,2024-07-20,WhatsApp,True,44,Penang
1702,Bronze,2023-06-02,App Push,True,51,Penang
1703,Silver,2024-06-29,WhatsApp,True,69,KL/Selangor
1704,Silver,2024-07-05,Email,False,64,Johor
1705,Silver,2024-04-17,Email,True,26,Johor
1706,Gold,2022-01-02,WhatsApp,True,27,Johor
1707,Gold,2024-07-07,WhatsApp,False,27,Others
1708,Silver,2022-09-04,WhatsApp,True,21,Johor
1709,Silver,2022-06-17,App Push,True,36,KL/Selangor
1710,Bronze,2023-09-13,App Push,True,44,Johor
1711,Bronze,2022-06-07,Email,True,64,Sabah/Sarawak
1712,Gold,2023-09-18,Email,True,34,Penang
1713,Bronze,2023-02-14,Email,True,59,KL/Selangor
1714,Silver,2023-03-20,Email,True,56,Penang
1715,Bronze,2023-07-09,WhatsApp,True,54,Johor
1716,Bronze,2022-03-29,WhatsApp,True,69,KL/Selangor
1717,Bronze,2023-02-25,Email,True,55,KL/Selangor
1718,Gold,2022-03-29,WhatsApp,False,27,KL/Selangor
1719,Bronze,2023-04-22,Email,True,22,Johor
1720,Bronze,2022-10-02,Email,False,49,KL/Selangor
1721,Bronze,2022-05-03,App Push,False,30,KL/Selangor
1722,Silver,2022-09-14,WhatsApp,True,41,Johor
1723,Gold,2022-01-05,App Push,True,41,KL/Selangor
1724,Bronze,2023-03-13,WhatsApp,True,42,Sabah/Sarawak
1725,Gold,2022-04-19,Email,True,59,KL/Selangor
1726,Silver,2024-03-06,WhatsApp,True,36,Others
1727,Bronze,2022-09-06,Email,True,59,KL/Selangor
1728,Silver,2023-07-29,Email,True,23,Johor
1729,Silver,2023-02-27,Email,True,65,KL/Selangor
1730,Silver,2022-10-03,Email,True,42,KL/Selangor
1731,Gold,2023-09-09,Email,False,66,KL/Selangor
1732,Silver,2023-10-15,Email,True,29,KL/Selangor
1733,Bronze,2022-10-09,Email,True,35,Johor
1734,Bronze,2023-02-03,Email,True,29,KL/Selangor
1735,Bronze,2022-02-16,WhatsApp,True,24,KL/Selangor
1736,Bronze,2023-10-20,Email,True,68,Penang
1737,Bronze,2024-09-07,App Push,True,57,Others
1738,Bronze,2023-01-15,Email,False,50,Others
1739,Silver,2024-09-22,Email,True,61,Penang
1740,Bronze,2024-01-14,Email,True,47,Others
1741,Gold,2023-02-15,Email,True,56,Sabah/Sarawak
1742,Silver,2024-01-22,WhatsApp,True,50,Johor
1743,Silver,2022-12-12,App Push,False,42,Penang
1744,Gold,2023-12-28,WhatsApp,True,61,KL/Selangor
1745,Bronze,2022-10-14,WhatsApp,True,41,Others
1746,Silver,2022-03-07,App Push,True,39,KL/Selangor
1747,Bronze,2022-12-31,App Push,True,58,Johor
1748,Gold,2022-10-31,WhatsApp,True,64,Others
1749,Bronze,2022-09-06,Email,True,24,KL/Selangor
1750,Silver,2022-12-05,Email,True,58,Others
1751,Bronze,2024-05-12,Email,True,27,Others
1752,Silver,2022-11-05,App Push,True,40,Johor
1753,Bronze,2023-11-26,Email,True,29,Penang
1754,Gold,2024-02-03,Email,True,39,Johor
1755,Gold,2022-10-30,App Push,True,69,Penang
1756,Bronze,2022-11-13,Email,True,53,Johor
1757,Silver,2024-02-07,Email,True,60,KL/Selangor
1758,Silver,2022-10-01,WhatsApp,True,65,Others
1759,Bronze,2024-05-11,Email,True,38,Penang
1760,Bronze,2024-02-23,Email,True,48,KL/Selangor
1761,Bronze,2023-05-03,WhatsApp,True,64,Johor
1762,Bronze,2022-11-30,Email,True,45,Penang
1763,Silver,2022-11-02,Email,True,21,Johor
1764,Silver,2023-03-20,WhatsApp,False,24,Sabah/Sarawak
1765,Bronze,2024-05-01,WhatsApp,False,38,KL/Selangor
1766,Silver,2022-03-11,Email,False,23,Others
1767,Bronze,2024-08-18,Email,True,53,Johor
1768,Silver,2023-07-25,Email,True,60,KL/Selangor
1769,Bronze,2022-08-06,Email,True,26,Sabah/Sarawak
1770,Silver,2022-11-22,WhatsApp,True,32,KL/Selangor
1771,Gold,2022-01-18,Email,True,68,KL/Selangor
1772,Bronze,2023-06-02,WhatsApp,True,56,Others
1773,Silver,2023-11-09,Email,False,22,KL/Selangor
1774,Silver,2023-05-01,WhatsApp,False,53,Penang
1775,Bronze,2022-11-03,App Push,True,44,KL/Selangor
1776,Silver,2023-01-10,Email,True,32,KL/Selangor
1777,Silver,2024-01-08,WhatsApp,False,58,KL/Selangor
1778,Bronze,2024-04-13,App Push,True,52,Johor
1779,Bronze,2022-12-16,Email,True,53,Penang
1780,Silver,2022-01-10,WhatsApp,True,69,Johor
1781,Silver,2024-08-27,Email,True,61,Sabah/Sarawak
1782,Gold,2023-07-14,WhatsApp,True,33,KL/Selangor
1783,Gold,2022-03-09,App Push,True,57,Penang
1784,Gold,2022-08-09,Email,False,43,KL/Selangor
1785,Gold,2022-03-03,WhatsApp,True,65,KL/Selangor
1786,Silver,2022-07-20,Email,True,52,Others
1787,Silver,2022-07-07,Email,True,49,KL/Selangor
1788,Bronze,2022-02-10,WhatsApp,True,37,Others
1789,Bronze,2022-09-21,Email,True,37,KL/Selangor
1790,Gold,2024-02-12,WhatsApp,True,64,Johor
1791,Gold,2022-10-16,App Push,True,64,Penang
1792,Silver,2024-09-07,Email,True,21,Others
1793,Bronze,2024-04-16,Email,True,27,Others
1794,Gold,2023-03-07,Email,False,62,Johor
1795,Bronze,2024-09-16,WhatsApp,True,62,Johor
1796,Silver,2023-04-13,Email,True,67,Others
1797,Bronze,2022-01-17,Email,True,60,Penang
1798,Bronze,2022-03-10,Email,False,23,Others
1799,Bronze,2022-02-21,Email,True,68,Penang
1800,Bronze,2024-05-24,Email,True,44,KL/Selangor
1801,Gold,2022-11-25,Email,True,24,KL/Selangor
1802,Silver,2023-06-27,Email,True,35,Johor
1803,Bronze,2023-12-13,App Push,True,23,KL/Selangor
1804,Bronze,2023-12-01,Email,True,50,KL/Selangor
1805,Bronze,2022-05-11,Email,False,60,Johor
1806,Gold,2024-05-24,Email,True,25,Sabah/Sarawak
1807,Bronze,2022-12-01,Email,True,65,Others
1808,Silver,2024-05-31,Email,True,53,Johor
1809,Silver,2022-01-18,App Push,False,38,Others
1810,Silver,2024-03-27,WhatsApp,True,63,Johor
1811,Bronze,2022-02-13,Email,True,65,Johor
1812,Bronze,2023-10-16,WhatsApp,True,24,Others
1813,Bronze,2023-03-10,Email,True,38,Penang
1814,Bronze,2024-04-19,App Push,True,68,Sabah/Sarawak
1815,Bronze,2023-10-20,Email,True,53,Others
1816,Silver,2023-08-22,WhatsApp,True,52,KL/Selangor
1817,Silver,2023-04-14,WhatsApp,True,58,KL/Selangor
1818,Bronze,2024-06-08,Email,True,23,Others
1819,Bronze,2022-08-12,Email,True,65,Sabah/Sarawak
1820,Bronze,2023-03-27,WhatsApp,False,26,Penang
1821,Gold,2023-12-27,App Push,True,47,KL/Selangor
1822,Silver,2023-12-02,Email,True,55,Sabah/Sarawak
1823,Silver,2024-02-28,App Push,True,21,Others
1824,Bronze,2023-11-11,Email,True,36,Others
1825,Bronze,2022-02-19,WhatsApp,True,23,KL/Selangor
1826,Gold,2023-07-15,Email,True,62,Johor
1827,Bronze,2023-05-19,Email,True,35,Others
1828,Gold,2023-05-20,App Push,False,52,Johor
1829,Bronze,2023-04-28,Email,True,26,Penang
1830,Silver,2024-03-15,WhatsApp,True,40,Johor
1831,Silver,2022-12-12,Email,False,54,KL/Selangor
1832,Gold,2024-01-09,Email,True,56,KL/Selangor
1833,Bronze,2023-06-04,WhatsApp,True,26,Sabah/Sarawak
1834,Bronze,2022-11-11,Email,True,23,Others
1835,Gold,2022-03-15,App Push,False,46,Penang
1836,Bronze,2023-09-23,Email,True,63,Penang
1837,Silver,2023-04-23,Email,False,47,Johor
1838,Silver,2023-07-06,Email,True,45,Johor
1839,Silver,2022-09-27,Email,True,49,KL/Selangor
1840,Bronze,2023-04-19,Email,True,63,KL/Selangor
1841,Gold,2024-06-02,Email,True,22,Johor
1842,Bronze,2022-05-08,App Push,True,37,Sabah/Sarawak
1843,Silver,2023-03-18,Email,True,55,KL/Selangor
1844,Silver,2023-11-19,Email,False,28,Sabah/Sarawak
1845,Silver,2022-01-21,WhatsApp,True,53,Johor
1846,Silver,2023-12-15,Email,True,64,Johor
1847,Bronze,2022-06-18,WhatsApp,True,50,KL/Selangor
1848,Silver,2022-04-21,App Push,True,46,KL/Selangor
1849,Bronze,2023-01-24,Email,True,65,Others
1850,Bronze,2022-10-02,Email,True,41,KL/Selangor
1851,Gold,2024-03-01,App Push,True,36,Others
1852,Bronze,2022-03-31,WhatsApp,True,47,Penang
1853,Silver,2022-05-30,Email,True,45,KL/Selangor
1854,Gold,2023-10-11,Email,True,61,KL/Selangor
1855,Bronze,2024-02-16,WhatsApp,True,32,KL/Selangor
1856,Silver,2023-05-07,WhatsApp,True,53,KL/Selangor
1857,Silver,2022-12-28,App Push,True,24,KL/Selangor
1858,Bronze,2024-07-16,App Push,True,47,Penang
1859,Gold,2024-04-18,Email,False,59,Sabah/Sarawak
1860,Silver,2023-03-12,WhatsApp,False,45,KL/Selangor
1861,Bronze,2023-05-26,WhatsApp,False,65,Sabah/Sarawak
1862,Gold,2023-03-19,App Push,True,37,KL/Selangor
1863,Silver,2022-02-04,App Push,True,31,Others
1864,Bronze,2023-06-26,Email,True,61,Others
1865,Silver,2022-10-08,App Push,False,68,Penang
1866,Bronze,2024-08-02,WhatsApp,True,45,KL/Selangor
1867,Bronze,2022-03-15,WhatsApp,True,27,Others
1868,Bronze,2022-11-30,App Push,True,66,Others
1869,Silver,2024-01-21,App Push,True,69,Penang
1870,Silver,2023-06-29,WhatsApp,True,24,KL/Selangor
1871,Bronze,2022-07-25,Email,True,26,KL/Selangor
1872,Bronze,2022-07-18,Email,True,50,Johor
1873,Silver,2023-10-30,App Push,False,69,Others
1874,Silver,2022-08-15,Email,True,66,Others
1875,Bronze,2024-02-16,Email,True,29,KL/Selangor
1876,Silver,2023-01-04,WhatsApp,False,26,Others
1877,Bronze,2022-07-23,WhatsApp,True,65,Others
1878,Bronze,2024-04-09,Email,True,63,Johor
1879,Bronze,2023-03-25,Email,True,60,Johor
1880,Silver,2023-03-16,Email,True,49,KL/Selangor
1881,Bronze,2023-11-19,Email,True,27,KL/Selangor
1882,Silver,2023-12-26,App Push,False,61,KL/Selangor
1883,Bronze,2024-04-01,WhatsApp,True,52,Johor
1884,Bronze,2022-12-18,WhatsApp,True,43,Others
1885,Bronze,2023-09-28,Email,False,65,KL/Selangor
1886,Silver,2022-06-19,Email,True,41,KL/Selangor
1887,Silver,2022-03-30,WhatsApp,True,57,Others
1888,Bronze,2024-02-02,WhatsApp,False,25,Sabah/Sarawak
1889,Gold,2022-03-30,App Push,True,26,Johor
1890,Silver,2024-02-19,Email,True,21,Johor
1891,Gold,2022-01-23,Email,False,55,Others
1892,Bronze,2024-05-10,Email,False,49,Sabah/Sarawak
1893,Bronze,2022-03-21,WhatsApp,True,44,Penang
1894,Bronze,2024-04-27,WhatsApp,False,26,KL/Selangor
1895,Gold,2022-07-25,App Push,False,32,Penang
1896,Bronze,2023-09-12,WhatsApp,False,50,Others
1897,Gold,2022-05-05,WhatsApp,False,47,Johor
1898,Gold,2024-09-09,Email,True,44,Sabah/Sarawak
1899,Silver,2024-06-01,Email,False,40,Penang
1900,Bronze,2023-06-21,Email,False,25,Others
1901,Silver,2022-03-23,WhatsApp,False,55,KL/Selangor
1902,Silver,2023-05-04,WhatsApp,False,36,Penang
1903,Bronze,2023-04-18,WhatsApp,False,60,KL/Selangor
1904,Gold,2023-06-18,Email,True,53,KL/Selangor
1905,Bronze,2023-01-28,Email,True,67,KL/Selangor
1906,Bronze,2022-03-14,App Push,True,42,Penang
1907,Bronze,2024-03-15,WhatsApp,True,25,Penang
1908,Bronze,2022-03-09,WhatsApp,False,40,Penang
1909,Silver,2023-07-13,Email,True,59,Johor
1910,Bronze,2023-08-24,Email,True,44,KL/Selangor
1911,Silver,2022-06-06,App Push,False,56,KL/Selangor
1912,Silver,2024-06-30,Email,True,28,Johor
1913,Bronze,2024-07-06,WhatsApp,True,58,Johor
1914,Bronze,2022-02-04,App Push,False,63,KL/Selangor
1915,Gold,2022-05-20,Email,True,21,Penang
1916,Silver,2023-12-18,App Push,True,51,Penang
1917,Gold,2023-06-21,WhatsApp,True,25,Others
1918,Silver,2023-05-18,WhatsApp,True,29,Penang
1919,Silver,2022-05-16,App Push,True,46,Sabah/Sarawak
1920,Silver,2023-06-14,Email,False,57,Others
1921,Bronze,2022-09-23,WhatsApp,True,43,Penang
1922,Silver,2023-12-28,Email,True,55,Penang
1923,Silver,2023-12-21,Email,True,55,KL/Selangor
1924,Bronze,2022-03-07,Email,True,27,KL/Selangor
1925,Silver,2023-01-17,App Push,True,63,Penang
1926,Silver,2023-01-08,App Push,True,60,Johor
1927,Bronze,2024-01-14,WhatsApp,False,42,Johor
1928,Bronze,2022-05-05,Email,False,54,Johor
1929,Gold,2023-12-15,Email,True,21,Others
1930,Bronze,2024-08-01,Email,True,37,KL/Selangor
1931,Silver,2024-02-02,Email,True,61,Others
1932,Gold,2022-12-08,WhatsApp,False,43,Penang
1933,Bronze,2022-01-11,WhatsApp,True,49,KL/Selangor
1934,Silver,2022-07-09,Email,True,55,Johor
1935,Bronze,2022-10-31,App Push,True,66,Johor
1936,Bronze,2024-05-18,WhatsApp,True,57,Johor
1937,Silver,2024-02-26,App Push,True,44,KL/Selangor
1938,Bronze,2022-03-09,WhatsApp,False,45,KL/Selangor
1939,Silver,2023-04-18,WhatsApp,False,65,Sabah/Sarawak
1940,Silver,2024-09-07,WhatsApp,True,38,KL/Selangor
1941,Gold,2022-12-18,Email,True,42,KL/Selangor
1942,Bronze,2024-08-11,Email,True,48,Others
1943,Silver,2024-06-27,WhatsApp,True,42,Johor
1944,Gold,2022-07-22,Email,False,60,KL/Selangor
1945,Silver,2023-06-18,App Push,True,23,KL/Selangor
1946,Silver,2023-02-14,App Push,True,30,Johor
1947,Bronze,2023-08-31,Email,True,52,KL/Selangor
1948,Bronze,2023-06-14,Email,True,41,KL/Selangor
1949,Silver,2023-06-25,Email,False,46,Penang
1950,Silver,2023-12-22,Email,True,43,KL/Selangor
1951,Silver,2023-01-30,WhatsApp,True,48,Others
1952,Silver,2022-06-22,Email,True,64,Others
1953,Bronze,2023-09-14,App Push,True,21,Penang
1954,Silver,2024-09-22,Email,False,59,Sabah/Sarawak
1955,Gold,2023-02-21,App Push,True,69,Others
1956,Silver,2024-07-15,WhatsApp,True,37,Penang
1957,Bronze,2023-05-16,WhatsApp,True,64,Others
1958,Bronze,2023-02-06,WhatsApp,True,31,Penang
1959,Silver,2024-04-25,WhatsApp,True,59,Others
1960,Gold,2023-12-04,Email,True,34,Johor
1961,Bronze,2024-07-14,Email,False,57,KL/Selangor
1962,Bronze,2023-01-31,Email,True,45,Johor
1963,Silver,2022-07-23,Email,True,31,KL/Selangor
1964,Silver,2024-07-28,App Push,True,24,Others
1965,Bronze,2024-08-31,WhatsApp,True,21,Penang
1966,Silver,2024-03-07,WhatsApp,True,51,Penang
1967,Silver,2023-01-11,WhatsApp,True,37,Johor
1968,Silver,2023-08-04,App Push,True,34,Johor
1969,Bronze,2022-07-02,Email,True,38,Sabah/Sarawak
1970,Bronze,2022-01-02,WhatsApp,True,60,Others
1971,Bronze,2022-09-21,Email,True,57,Others
1972,Gold,2023-10-20,WhatsApp,True,63,Sabah/Sarawak
1973,Bronze,2022-02-24,WhatsApp,True,57,KL/Selangor
1974,Silver,2023-03-10,App Push,False,22,KL/Selangor
1975,Gold,2023-09-14,WhatsApp,False,27,KL/Selangor
1976,Silver,2022-12-07,Email,True,33,Others
1977,Gold,2022-01-13,Email,True,62,Sabah/Sarawak
1978,Silver,2024-08-18,Email,False,25,KL/Selangor
1979,Gold,2022-03-07,Email,True,60,Johor
1980,Silver,2023-12-06,WhatsApp,True,57,KL/Selangor
1981,Bronze,2024-04-11,Email,False,55,KL/Selangor
1982,Silver,2024-07-24,App Push,True,27,KL/Selangor
1983,Silver,2024-08-06,Email,False,25,KL/Selangor
1984,Bronze,2024-05-10,WhatsApp,False,59,Sabah/Sarawak
1985,Silver,2023-09-19,WhatsApp,True,27,Johor
1986,Silver,2023-09-27,App Push,True,34,Others
1987,Gold,2024-08-30,Email,True,22,Penang
1988,Gold,2022-06-10,App Push,True,53,Johor
1989,Silver,2022-01-04,Email,False,62,KL/Selangor
1990,Bronze,2023-04-21,Email,True,42,Johor
1991,Bronze,2022-01-23,WhatsApp,False,38,Johor
1992,Silver,2024-07-31,Email,True,30,Penang
1993,Bronze,2023-09-01,WhatsApp,False,57,Others
1994,Silver,2024-08-12,Email,True,66,Others
1995,Bronze,2023-10-05,App Push,True,36,KL/Selangor
1996,Bronze,2024-01-22,Email,True,38,Penang
1997,Gold,2022-10-26,Email,False,34,KL/Selangor
1998,Silver,2022-03-26,Email,False,59,Johor
1999,Silver,2023-10-28,WhatsApp,False,54,Penang
2000,Bronze,2023-06-08,WhatsApp,False,58,Johor
2001,Bronze,2023-05-27,WhatsApp,True,49,Johor
2002,Silver,2023-08-01,WhatsApp,True,43,Others
2003,Bronze,2024-08-15,Email,True,34,Johor
2004,Bronze,2023-11-05,Email,False,53,Others
2005,Silver,2023-09-14,App Push,True,25,KL/Selangor
2006,Bronze,2022-07-02,Email,True,59,Sabah/Sarawak
2007,Bronze,2022-01-03,App Push,True,28,Others
2008,Bronze,2022-01-31,Email,True,56,KL/Selangor
2009,Bronze,2022-01-13,Email,False,65,Johor
2010,Bronze,2023-10-03,Email,True,34,Others
2011,Bronze,2022-10-27,Email,False,61,Penang
2012,Silver,2024-01-23,Email,False,34,KL/Selangor
2013,Gold,2024-08-28,Email,True,60,KL/Selangor
2014,Bronze,2022-02-03,Email,True,62,Penang
2015,Silver,2022-12-14,App Push,True,50,KL/Selangor
2016,Bronze,2023-09-18,Email,True,63,Others
2017,Silver,2023-09-04,WhatsApp,True,60,Johor
2018,Silver,2024-07-12,Email,True,39,Others
2019,Gold,2022-09-28,App Push,True,53,Penang
2020,Silver,2022-07-05,App Push,True,55,KL/Selangor
2021,Bronze,2024-06-30,Email,False,22,Penang
2022,Bronze,2024-04-20,Email,True,54,Johor
2023,Bronze,2022-08-09,Email,True,48,Penang
2024,Bronze,2024-08-25,Email,True,37,KL/Selangor
2025,Bronze,2024-08-16,Email,True,68,Johor
2026,Silver,2022-11-27,Email,False,67,Penang
2027,Silver,2024-08-30,Email,False,43,KL/Selangor
2028,Silver,2023-08-22,WhatsApp,True,32,KL/Selangor
2029,Silver,2024-01-23,App Push,False,68,Sabah/Sarawak
2030,Bronze,2023-02-06,Email,True,41,Sabah/Sarawak
2031,Bronze,2024-06-13,App Push,True,34,Johor
2032,Bronze,2022-01-23,Email,True,41,KL/Selangor
2033,Gold,2023-09-11,Email,False,54,KL/Selangor
2034,Gold,2022-08-24,App Push,False,38,KL/Selangor
2035,Silver,2023-04-28,WhatsApp,True,22,Sabah/Sarawak
2036,Silver,2024-01-22,Email,False,33,KL/Selangor
2037,Bronze,2022-10-14,App Push,True,35,Johor
2038,Gold,2022-03-11,WhatsApp,True,63,Johor
2039,Bronze,2023-08-31,Email,True,64,Others
